time,volume,x,y,z,u_x,u_y,u_z,omega_x,omega_y,omega_z,area
57.85669782,0.52372608,5.36026752,98.0481246,4.34268062,-0.36030414,1.56415933,-0.33899184,0.01391047,-0.00683023,-0.00107495,3.586736
57.86448598,0.52372466,5.35746532,98.0603035,4.34004533,-0.35914657,1.56454609,-0.33757285,0.01530269,-0.00720762,-0.00250261,3.58715997
57.87227414,0.52372407,5.35467009,98.07248565,4.33741787,-0.35852266,1.5649507,-0.33707515,0.01689676,-0.00751558,-0.00414593,3.58877264
57.88006231,0.52372341,5.35187583,98.08467113,4.33479021,-0.35907776,1.56534874,-0.33784786,0.01870245,-0.00774462,-0.00600516,3.58934409
57.88785047,0.52372238,5.34907286,98.09685914,4.33215254,-0.36088395,1.5656009,-0.33971161,0.02066297,-0.00788703,-0.00804826,3.58843162
57.89563863,0.52372214,5.34625025,98.10904876,4.32949381,-0.36404728,1.5656182,-0.34337554,0.02268986,-0.00792917,-0.01023039,3.58724653
57.90342679,0.52372243,5.34339606,98.12123768,4.32680114,-0.36912729,1.56510596,-0.34856993,0.02476917,-0.00789538,-0.01248187,3.58693017
57.91121495,0.52372266,5.34049706,98.1334199,4.32406235,-0.37560741,1.56407544,-0.35519611,0.02683874,-0.00781869,-0.0147301,3.58439791
57.91900312,0.5237228,5.33754171,98.14559168,4.32126663,-0.38377383,1.5624121,-0.36333453,0.02884597,-0.00769056,-0.01695479,3.58198037
57.92679128,0.52372236,5.33451675,98.15774974,4.31840431,-0.39355317,1.560319,-0.37235072,0.03073574,-0.00754476,-0.01909208,3.58111703
57.93457944,0.52372206,5.33141102,98.16989005,4.31546782,-0.40450288,1.55783876,-0.38229109,0.03248853,-0.00739604,-0.0210807,3.57872152
57.9423676,0.52372197,5.3282166,98.18201004,4.31245067,-0.41633001,1.55513324,-0.39303112,0.03406477,-0.00723411,-0.02290882,3.57726506
57.95015576,0.52372208,5.32492671,98.19410802,4.30934786,-0.42906738,1.55228648,-0.40420004,0.03544116,-0.00708278,-0.02451,3.57525668
57.95794393,0.52372213,5.32153631,98.2061841,4.30615716,-0.44224322,1.54920152,-0.41559969,0.03658697,-0.00693921,-0.02588951,3.57362372
57.96573209,0.52372202,5.31804228,98.21823602,4.30287689,-0.45568549,1.54611937,-0.42719713,0.0375244,-0.00682314,-0.0270228,3.57284456
57.97352025,0.52372197,5.31444348,98.23026441,4.29950742,-0.46897612,1.54329183,-0.4387111,0.03823577,-0.00671813,-0.02789593,3.57203923
57.98130841,0.52372172,5.31074014,98.24227115,4.29604964,-0.48239385,1.54057811,-0.44988881,0.03875335,-0.00666009,-0.02852683,3.57091845
57.98909657,0.52372176,5.30693374,98.25425763,4.29250497,-0.49543908,1.5380756,-0.46087853,0.03904874,-0.00662105,-0.02892142,3.57004783
57.99688474,0.52372151,5.30302758,98.2662248,4.28887606,-0.50811767,1.53568947,-0.47143523,0.03915527,-0.0066207,-0.02911848,3.56975991
58.0046729,0.52372137,5.29902387,98.27817493,4.28516732,-0.52038268,1.53357766,-0.48142855,0.0390924,-0.00667125,-0.02909789,3.56885312
58.01246106,0.52372125,5.29492718,98.29010893,4.28138198,-0.5319689,1.53169058,-0.4909477,0.03886558,-0.00674313,-0.02887961,3.56876891
58.02024922,0.52372116,5.29074268,98.30202915,4.27752393,-0.54281189,1.53005122,-0.49998997,0.0384719,-0.00683329,-0.02848249,3.56867532
58.02803738,0.5237208,5.28647667,98.31393743,4.27359846,-0.55290895,1.52862824,-0.50826025,0.03793589,-0.00695718,-0.02793047,3.56840412
58.03582555,0.52372018,5.28213438,98.32583507,4.26961041,-0.56228044,1.52738578,-0.51603159,0.03727732,-0.00709331,-0.02723876,3.56816717
58.04361371,0.52371995,5.27772198,98.33772407,4.26556525,-0.57095662,1.52631664,-0.52291517,0.03646421,-0.00725174,-0.02642465,3.56869059
58.05140187,0.52371957,5.2732448,98.34960513,4.26146925,-0.5789151,1.52542975,-0.52903008,0.03555724,-0.00741002,-0.02548154,3.56802448
58.05919003,0.52371934,5.26870898,98.36147967,4.25732789,-0.58598092,1.52474369,-0.53454057,0.03455807,-0.00754368,-0.02442267,3.56792748
58.06697819,0.52371917,5.26412034,98.37335041,4.25314612,-0.59239449,1.52422367,-0.53926075,0.0334729,-0.00765021,-0.02329872,3.56841801
58.07476636,0.52371918,5.2594839,98.38521793,4.24892955,-0.59814888,1.52385523,-0.5433599,0.03231663,-0.00770823,-0.02205762,3.56788363
58.08255452,0.52371898,5.25480565,98.39708197,4.24468357,-0.60326787,1.52354653,-0.5469076,0.0311062,-0.00772557,-0.02075498,3.56846827
58.09034268,0.52371895,5.25009023,98.40894357,4.24041201,-0.60769263,1.52326411,-0.54994186,0.02987711,-0.0076844,-0.01938658,3.5692418
58.09813084,0.52371902,5.24534195,98.42080306,4.23611904,-0.61128501,1.52301432,-0.55247481,0.02864153,-0.007594,-0.01795366,3.56862096
58.105919,0.52371905,5.24056777,98.43266103,4.23180762,-0.61445923,1.52268257,-0.55466258,0.02741269,-0.00746029,-0.01650597,3.56962133
58.11370717,0.52371925,5.23577196,98.44451616,4.22748054,-0.61690401,1.52244787,-0.55654153,0.02620203,-0.00728566,-0.01503757,3.57058605
58.12149533,0.52371941,5.23095912,98.45636904,4.22313965,-0.61873249,1.52205977,-0.55807022,0.02503119,-0.00706507,-0.01357262,3.5705945
58.12928349,0.52371961,5.22613448,98.46821917,4.2187878,-0.61995146,1.52162203,-0.55928768,0.02388363,-0.00681101,-0.01212234,3.57110275
58.13707165,0.52371959,5.22130242,98.48006542,4.2144282,-0.62066522,1.52129949,-0.5601051,0.02277536,-0.00652312,-0.01069845,3.57266361
58.14485981,0.5237197,5.21646636,98.49190955,4.21006325,-0.62094574,1.5208725,-0.56084937,0.02171132,-0.00621328,-0.00930842,3.57270042
58.15264798,0.52371996,5.21163062,98.50375229,4.20569404,-0.62064871,1.52076106,-0.56111776,0.02067573,-0.0058854,-0.00791656,3.5727927
58.16043614,0.52371979,5.20679836,98.51559265,4.20132345,-0.6200292,1.5207455,-0.56102712,0.01964303,-0.00554352,-0.00653377,3.57487631
58.1682243,0.52371978,5.20197123,98.52743384,4.19695442,-0.61917493,1.52082867,-0.56074223,0.01863921,-0.00519113,-0.00515741,3.57505899
58.17601246,0.52371983,5.19715186,98.5392776,4.19258919,-0.61803792,1.52126732,-0.56004558,0.01763564,-0.00483694,-0.00377982,3.57612646
58.18380062,0.5237199,5.19234305,98.55112496,4.18823041,-0.61658804,1.52212183,-0.55905465,0.01661584,-0.00447404,-0.00235825,3.57812345
58.19158879,0.52371995,5.18754662,98.5629815,4.1838808,-0.6147258,1.52346236,-0.55772191,0.01560262,-0.00412117,-0.00092279,3.57835312
58.19937695,0.52371978,5.18276463,98.57484993,4.1795431,-0.61276235,1.52513711,-0.55601036,0.01459699,-0.00379136,0.00053169,3.57951975
58.20716511,0.52372034,5.17800116,98.58673196,4.17521863,-0.61003286,1.5274373,-0.55419379,0.01360458,-0.00347096,0.00203287,3.58141583
58.21495327,0.52372106,5.17326007,98.59863357,4.17090872,-0.60692938,1.53014842,-0.55230283,0.01263651,-0.00316596,0.00355246,3.58130035
58.22274143,0.52372141,5.16854528,98.61055885,4.16661517,-0.60312141,1.53315208,-0.55016934,0.0117024,-0.00287895,0.00505176,3.58150066
58.2305296,0.52372204,5.16386388,98.62250848,4.16233981,-0.59845136,1.53666341,-0.54776581,0.01078082,-0.00263026,0.00656866,3.58298073
58.23831776,0.52372253,5.15922131,98.63448707,4.15808341,-0.59290676,1.54066288,-0.54519865,0.00987542,-0.00240128,0.00803264,3.58189309
58.24610592,0.52372316,5.15462537,98.64649875,4.15384692,-0.5865088,1.54492625,-0.54255742,0.00897741,-0.00219993,0.00940685,3.581925
58.25389408,0.52372336,5.15008331,98.65854562,4.14963146,-0.57903084,1.54968181,-0.53979851,0.00809133,-0.00205205,0.01071015,3.58326429
58.26168224,0.52372325,5.14560175,98.67062955,4.14543882,-0.57073809,1.55476396,-0.53654827,0.00717265,-0.00193468,0.01191008,3.58268199
58.2694704,0.52372317,5.14118876,98.68275438,4.14127208,-0.56153236,1.56016644,-0.53328171,0.00625808,-0.00187186,0.01298416,3.58263977
58.27725857,0.5237234,5.13685078,98.69492274,4.13713284,-0.55162604,1.5658282,-0.52951297,0.00530993,-0.00185973,0.01387721,3.58359831
58.28504673,0.52372328,5.13259208,98.70713584,4.133025,-0.54106821,1.57190434,-0.52515034,0.00434226,-0.00189228,0.01459496,3.58222589
58.29283489,0.52372323,5.12841685,98.71939663,4.12895318,-0.53013138,1.57818754,-0.52022332,0.00336986,-0.00196964,0.01512972,3.58273843
58.30062305,0.52372333,5.12432951,98.73170784,4.12492211,-0.51872614,1.58468793,-0.51470684,0.0023913,-0.00208682,0.01547847,3.58360539
58.30841121,0.52372374,5.12033073,98.74407125,4.12093632,-0.50750512,1.59153916,-0.50847227,0.00142837,-0.0022654,0.01559886,3.58334187
58.31619938,0.52372414,5.11642008,98.7564881,4.11700111,-0.49602592,1.59848169,-0.50181636,0.00051859,-0.00248073,0.01557099,3.58293878
58.32398754,0.52372467,5.11259811,98.76895931,4.11312015,-0.48473974,1.60563953,-0.4945133,-0.00035123,-0.0027383,0.01537952,3.58432999
58.3317757,0.52372579,5.10886226,98.78148567,4.10929752,-0.47386057,1.61281682,-0.48675541,-0.00114828,-0.00302061,0.01503359,3.58368875
58.33956386,0.52372638,5.10520953,98.79406837,4.10553694,-0.46348623,1.62002481,-0.47863637,-0.00187914,-0.00333479,0.01454962,3.5839499
58.34735202,0.52372664,5.1016363,98.80670681,4.10184034,-0.45357125,1.62706386,-0.47041174,-0.00252789,-0.00365437,0.01397017,3.58501105
58.35514019,0.52372696,5.09813863,98.81939915,4.09820837,-0.44394569,1.63395627,-0.46187602,-0.00310702,-0.00397343,0.01333585,3.58436598
58.36292835,0.52372764,5.09471401,98.83214389,4.09464325,-0.43483563,1.64057542,-0.45322813,-0.00363406,-0.0042911,0.0126526,3.58542923
58.37071651,0.52372828,5.09135863,98.84493876,4.09114637,-0.42626349,1.64676589,-0.4444397,-0.00410009,-0.00460522,0.01193327,3.58709441
58.37850467,0.52372932,5.08806871,98.85778002,4.0877184,-0.41803827,1.65252326,-0.43553313,-0.00452169,-0.00487947,0.01125837,3.58708549
58.38629283,0.52373001,5.08484225,98.87066495,4.08436043,-0.41010795,1.65793772,-0.42663291,-0.00492456,-0.00515717,0.01061255,3.58820946
58.394081,0.52373039,5.08167754,98.88359038,4.08107139,-0.40235285,1.66281491,-0.41776219,-0.00530071,-0.00539928,0.00999365,3.59035118
58.40186916,0.52373076,5.07857198,98.89655187,4.07785292,-0.39474055,1.66723913,-0.40837164,-0.00569861,-0.00562037,0.00942034,3.59097197
58.40965732,0.52373094,5.07552422,98.90954679,4.07470762,-0.38726136,1.67126182,-0.39913042,-0.00606022,-0.00580219,0.00890904,3.59257676
58.41744548,0.5237316,5.07253707,98.92257193,4.07163641,-0.37952047,1.67501324,-0.38935448,-0.00643261,-0.00596406,0.00841889,3.59552697
58.42523364,0.52373182,5.06960923,98.93562403,4.06864196,-0.37191084,1.67838704,-0.37928908,-0.00679295,-0.00610893,0.00795626,3.59686752
58.43302181,0.52373184,5.06674124,98.94870182,4.06572742,-0.36406924,1.68167928,-0.36883807,-0.00709944,-0.00619784,0.0075187,3.59908059
58.44080997,0.52373207,5.06393462,98.96180472,4.0628954,-0.35620499,1.68489167,-0.35795197,-0.00734235,-0.00624423,0.00705522,3.60168723
58.44859813,0.52373228,5.0611902,98.97493316,4.06014838,-0.34794272,1.68827374,-0.34676162,-0.00746527,-0.00624326,0.00659394,3.60312776
58.45638629,0.52373217,5.05850934,98.98808794,4.05748915,-0.33983614,1.69167894,-0.33548916,-0.00745855,-0.00621303,0.00605692,3.60580958
58.46417445,0.52373247,5.05589209,99.00126986,4.05491926,-0.33180262,1.69506462,-0.32408826,-0.00725144,-0.00612427,0.00541531,3.60890536
58.47196262,0.52373278,5.053337,99.01447825,4.05243713,-0.3236842,1.6988108,-0.31269687,-0.006864,-0.00602337,0.00466188,3.61017047
58.47975078,0.52373265,5.05084442,99.02771659,4.05004398,-0.31586417,1.70265298,-0.30139764,-0.00626821,-0.00590202,0.00378308,3.61268071
58.48753894,0.52373257,5.04841136,99.04098522,4.04773745,-0.30849595,1.70646259,-0.29056403,-0.00547422,-0.00578482,0.00273933,3.61568527
58.4953271,0.52373278,5.04603421,99.05428274,4.04551236,-0.30150761,1.71011223,-0.28050981,-0.00448671,-0.00568052,0.00158173,3.61648154
58.50311526,0.52373694,5.0437092,99.0676072,4.043364,-0.29521153,1.71334559,-0.27148199,-0.00335338,-0.00560379,0.00035067,3.61837004
58.51090343,0.52373865,5.04143101,99.08095745,4.0412844,-0.28956098,1.7164929,-0.26287944,-0.00213283,-0.00557242,-0.00091243,3.62085107
58.51869159,0.52373919,5.0391938,99.09432888,4.0392659,-0.28467311,1.71885911,-0.25546146,-0.00086668,-0.00560284,-0.00217976,3.62178006
58.52647975,0.52374071,5.03699129,99.10771636,4.03730135,-0.28053192,1.72050909,-0.2492292,0.00042476,-0.00567374,-0.00342448,3.62335384
58.53426791,0.52374227,5.03481711,99.12111367,4.03538228,-0.27752453,1.72122764,-0.24379907,0.00166895,-0.00578842,-0.00459559,3.62610505
58.54205607,0.52374359,5.03266435,99.13451489,4.03350187,-0.27510886,1.72149352,-0.23914446,0.0028397,-0.00592053,-0.00565216,3.62667505
58.54984424,0.5237455,5.0305277,99.14791541,4.0316562,-0.27336576,1.72100768,-0.23518644,0.00392902,-0.00607171,-0.00658306,3.6287022
58.5576324,0.52374658,5.0284023,99.16131045,4.02984106,-0.27227834,1.71997359,-0.23113666,0.00492423,-0.00621797,-0.0073815,3.63126507
58.56542056,0.52374733,5.02628314,99.17469499,4.028053,-0.27162294,1.71839941,-0.22800503,0.00584189,-0.0063384,-0.00802505,3.63246863
58.57320872,0.52374973,5.02416713,99.18806629,4.02629078,-0.27145829,1.71657495,-0.22484835,0.00670663,-0.0064182,-0.00855975,3.63545725
58.58099688,0.52375196,5.02205375,99.20142353,4.02455422,-0.27119958,1.71492725,-0.22139605,0.00750804,-0.00644103,-0.00896557,3.63826829
58.58878505,0.5237533,5.01994139,99.21476703,4.0228431,-0.2711127,1.71329372,-0.21806219,0.00829354,-0.00640514,-0.00928775,3.64007885
58.59657321,0.52375354,5.0178301,99.22809906,4.02115917,-0.27085315,1.71200842,-0.21434,0.0090797,-0.00631616,-0.00954619,3.64244087
58.60436137,0.52375314,5.01572066,99.24142191,4.0195037,-0.27055913,1.71091816,-0.2105837,0.00988248,-0.00617265,-0.00973727,3.64577973
58.61214953,0.52375207,5.01361446,99.25473814,4.01787728,-0.26992509,1.71027572,-0.20687146,0.01075713,-0.00597138,-0.00989289,3.64738166
58.61993769,0.52375115,5.01151458,99.26805136,4.01628074,-0.26896851,1.71017283,-0.20288162,0.01169371,-0.00572786,-0.01006098,3.64993642
58.62772586,0.52375089,5.00942265,99.2813642,4.01471297,-0.26770805,1.71027587,-0.19943445,0.01272279,-0.00543762,-0.01022073,3.65356284
58.63551402,0.5237504,5.0073414,99.2946791,4.01317208,-0.2661718,1.71078355,-0.19603003,0.01381601,-0.00512211,-0.0104276,3.65463557
58.64330218,0.5237503,5.00527304,99.30799951,4.01165701,-0.26437422,1.71166385,-0.19293077,0.01499083,-0.00479397,-0.01067321,3.65740252
58.65109034,0.52375016,5.00322139,99.32132836,4.01016477,-0.26209737,1.71290382,-0.19017874,0.01622038,-0.00445894,-0.01100749,3.66003295
58.6588785,0.52375014,5.00118717,99.33466709,4.00869174,-0.25972761,1.71426422,-0.18788012,0.01749301,-0.0041244,-0.0114197,3.66076431
58.66666667,0.52375002,4.99917067,99.34801689,4.00723487,-0.25745362,1.7156328,-0.18612815,0.01879991,-0.00380796,-0.01192129,3.6623718
58.67445483,0.52375011,4.99717231,99.36137794,4.00578972,-0.25510174,1.71698723,-0.18506736,0.02015323,-0.00352461,-0.01250754,3.66578912
58.68224299,0.52375031,4.99519074,99.37474859,4.00435092,-0.25311714,1.71818784,-0.18439663,0.02152231,-0.00328069,-0.01322047,3.66642065
58.69003115,0.52375063,4.99322477,99.38812736,4.00291495,-0.25125004,1.71910191,-0.18444143,0.02289444,-0.00305016,-0.01404069,3.66813587
58.69781931,0.52375084,4.99127223,99.40151252,4.00147624,-0.24971528,1.71973878,-0.18520497,0.0242626,-0.00286068,-0.01494475,3.67052591
58.70560748,0.52375101,4.98933047,99.41490126,4.00002877,-0.24846749,1.72005365,-0.18655198,0.02561134,-0.00270018,-0.01592731,3.67032885
58.71339564,0.52375111,4.98739662,99.42829141,3.99856811,-0.24778864,1.71996753,-0.18869824,0.02695224,-0.00256968,-0.01700553,3.67172626
58.7211838,0.52375123,4.98546703,99.4416794,3.99708936,-0.24740634,1.71951009,-0.19128037,0.02826662,-0.00247276,-0.01815992,3.673963
58.72897196,0.52375138,4.98353715,99.4550612,3.99558807,-0.24777785,1.71843695,-0.19446482,0.02954538,-0.00242264,-0.01938648,3.67378337
58.73676012,0.5237514,4.98160246,99.46843338,3.99406,-0.24891451,1.71679275,-0.1983461,0.0308092,-0.00240426,-0.02070613,3.67489151
58.74454829,0.52375139,4.9796581,99.48179214,3.99250053,-0.25038151,1.71479242,-0.20258773,0.03204144,-0.00241447,-0.02209937,3.67694775
58.75233645,0.52375263,4.97769931,99.49513285,3.99090471,-0.25265319,1.71212913,-0.20766497,0.03325403,-0.00246334,-0.02354512,3.67698774
58.76012461,0.52375403,4.97572157,99.50845185,3.98926874,-0.25527884,1.70930763,-0.21299005,0.03440796,-0.00255966,-0.02505222,3.67817706
58.76791277,0.52375447,4.97371996,99.52174694,3.98758936,-0.25878067,1.70601401,-0.21878858,0.03553415,-0.00268812,-0.02663132,3.68020626
58.77570093,0.52375448,4.9716892,99.53501534,3.98586279,-0.26279371,1.70236692,-0.22499278,0.03659959,-0.00285173,-0.02824048,3.68057502
58.7834891,0.52375494,4.9696264,99.54825458,3.98408631,-0.26713259,1.69839894,-0.23168766,0.03761196,-0.00304039,-0.02989584,3.68219087
58.79127726,0.52375569,4.96752801,99.56146295,3.98225716,-0.27200051,1.69430976,-0.23860715,0.03856251,-0.00328617,-0.03158635,3.68439019
58.79906542,0.52375656,4.96538883,99.57463847,3.98037245,-0.27765401,1.6899301,-0.24583481,0.039449,-0.00354957,-0.03330211,3.68395873
58.80685358,0.52375759,4.96320427,99.58778009,3.97843144,-0.28355677,1.68555194,-0.25314584,0.04026335,-0.0038402,-0.03502739,3.68587734
58.81464174,0.52375841,4.9609701,99.60088656,3.97643272,-0.29053931,1.68075532,-0.26069065,0.04102313,-0.00417044,-0.03677068,3.68855206
58.82242991,0.5237594,4.95868149,99.61395594,3.97437551,-0.29772241,1.6760159,-0.2682739,0.04170643,-0.00451606,-0.03846182,3.68834061
58.83021807,0.52376061,4.95633601,99.62698849,3.97225986,-0.30530411,1.67127145,-0.27572049,0.04231737,-0.0048583,-0.04012086,3.69065165
58.83800623,0.52376194,4.95392944,99.63998366,3.97008612,-0.31353635,1.66631424,-0.2832377,0.04286836,-0.00518703,-0.04174978,3.69268559
58.84579439,0.5237632,4.95145854,99.65294146,3.9678552,-0.32197861,1.66155821,-0.29044598,0.04334558,-0.00552097,-0.04326457,3.69284029
58.85358255,0.5237649,4.94891933,99.66586206,3.9655682,-0.33093119,1.65688703,-0.29743505,0.04377764,-0.00584542,-0.04471753,3.69400238
58.86137072,0.52376517,4.94630824,99.67874625,3.96322661,-0.34028188,1.65229815,-0.30429968,0.04415289,-0.00611419,-0.04605484,3.69705826
58.86915888,0.52376459,4.94362301,99.69159445,3.96083147,-0.34983181,1.64763283,-0.31115802,0.044447,-0.00637406,-0.04724989,3.69755876
58.87694704,0.52376444,4.94086257,99.70440689,3.95838421,-0.3596868,1.64322588,-0.31786541,0.04467844,-0.00660503,-0.04831342,3.69934007
58.8847352,0.52376471,4.93802521,99.71718577,3.95588576,-0.36957077,1.63903728,-0.32423273,0.04482959,-0.00682006,-0.04921618,3.70156797
58.89252336,0.52376513,4.93511073,99.72993317,3.95333771,-0.37938613,1.63507199,-0.33035537,0.04490756,-0.00700046,-0.04995932,3.70202071
58.90031153,0.52376568,4.93212031,99.74265079,3.95074346,-0.3891203,1.6312524,-0.3362176,0.04490984,-0.00714212,-0.0505559,3.7030828
58.90809969,0.52376568,4.92905487,99.75533885,3.94810476,-0.39873266,1.62792383,-0.34171543,0.04484144,-0.00726006,-0.0510007,3.70476641
58.91588785,0.52376571,4.92591548,99.76800235,3.94542377,-0.40805704,1.62480354,-0.34708556,0.04469917,-0.00734247,-0.05126327,3.70429564
58.92367601,0.5237657,4.92270519,99.78064388,3.94270277,-0.41699853,1.62207534,-0.35207711,0.04447164,-0.00742882,-0.05138463,3.70526345
58.93146417,0.52376591,4.91942653,99.79326566,3.93994396,-0.4255109,1.61964955,-0.35659712,0.04413579,-0.00749228,-0.05137266,3.70708998
58.93925234,0.52376615,4.91608208,99.80586916,3.93715072,-0.4338761,1.61747379,-0.36084276,0.04374702,-0.00754893,-0.05124516,3.70575437
58.9470405,0.52376649,4.91267483,99.81845723,3.93432686,-0.44175942,1.6157978,-0.36445677,0.04327905,-0.00760857,-0.05096139,3.70680703
58.95482866,0.52376702,4.90920855,99.83103385,3.93147635,-0.44892769,1.61452143,-0.36759681,0.04274589,-0.00764716,-0.05054197,3.70831158
58.96261682,0.52376752,4.90568733,99.84360206,3.92860282,-0.45572176,1.61373068,-0.3703911,0.04216737,-0.00767237,-0.05001377,3.70687578
58.97040498,0.52376783,4.9021151,99.85616514,3.92571084,-0.46208366,1.61317889,-0.3724194,0.04156378,-0.00769197,-0.04938661,3.707422
58.97819315,0.52376802,4.89849462,99.86872512,3.92280377,-0.46806109,1.61299389,-0.37407504,0.0409302,-0.00769173,-0.04864683,3.70789603
58.98598131,0.52376842,4.89482967,99.88128541,3.91988571,-0.47349372,1.61322227,-0.37529756,0.04031125,-0.00767398,-0.0478171,3.70628448
